FYEAR,Bankruptcy Status,CUSTOMERID,Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,Ratio8,Ratio9,Ratio10
1999,0,38937510,-0.696806525,0.219929289,0.035695543,-0.393947825,-1.132127055,0.66173877,-0.593695725,0.051690791,0.328932651,0.655172692
1994,1,39000520,-3.214558302,-0.862175588,-0.087382351,-0.424401696,-1.008566508,1.091139192,-1.233402895,-2.208174586,-0.419942238,-1.109950251
1999,0,39006410,-0.652536798,0.304159119,0.173335319,-0.406639355,2.067911788,0.667427835,-0.73244663,0.143086194,2.01633577,1.184278706
1981,1,39013610,-0.919474086,-0.115788829,0.45751338,-0.304468559,-1.069409109,1.126049828,-0.900761801,0.984534586,-0.442804148,0.326575718
1999,0,39054K10,-0.814575635,-0.147920936,0.204275657,-0.422064044,-0.38024078,1.26853234,-0.825189461,0.236057101,0.292666248,-0.569837799
1999,0,39101810,-1.174407845,-0.249167595,0.257570427,-0.232282566,-1.025055027,-0.091177829,-0.923605378,0.565435248,-1.23687669,-0.679428766
1999,0,39116410,-1.102968741,0.363297257,0.266518009,-0.387629377,-1.039914848,0.518415299,-1.127597619,0.295958897,1.054508621,1.369799034
1984,1,39128810,-0.559633727,-0.067546382,-1.154005191,-0.409738746,-0.521182874,0.71201731,-0.669218169,-2.055799268,-0.711275611,-1.306502893
1999,0,39312210,0.067836225,0.016924572,1.103348478,-0.260867099,1.698350906,-0.055708218,-0.341830516,0.787915429,0.012958601,-0.298355397
1999,0,39537930,-1.607417142,-2.241779108,-0.563919959,-0.397426755,-0.063477034,0.927244166,-1.046769832,-2.072692353,-0.533822699,-1.048003212
1999,0,39571U10,-0.902872689,-1.480013608,-1.415948025,-0.062764213,-0.797786729,-0.208528005,-0.897846302,-1.543571456,-1.225048754,-0.646468098
1999,0,39762410,-0.234466175,1.133139739,0.293672531,-0.331707831,-0.361634506,-0.198239727,0.273157462,0.487449029,1.018181962,1.034749153
1999,0,39788710,-1.002757347,0.187009784,0.111534158,-0.379063089,-1.087103822,-0.343479267,-1.035763729,0.291049823,-0.622520998,-0.587913588
1999,0,39788810,-0.631182891,-0.497981704,-0.703168811,-0.336035767,-1.011655275,0.594927638,-0.585538571,-0.486650653,0.337784536,0.900889672
1999,0,39823110,0.287949135,0.115718771,-0.003381485,-0.257367554,-0.748222873,-1.090318164,2.52619592,0.242345604,0.000941292,-0.078371977
1999,0,39843310,0.392325283,0.828237534,0.336953167,-0.374503632,0.813263439,0.006203412,-0.064098575,0.365250929,1.110189509,0.60315984
1999,0,39850220,-1.797546231,-1.049618405,-0.120550669,-0.365464361,2.531796042,0.424735248,-1.127451109,-0.122462843,-0.189095193,-0.939671359
1983,1,39885610,1.618371015,1.485390003,1.192489415,2.119960324,-0.780361999,-1.465669144,2.876476871,1.053269499,-0.64043266,-0.117923854
1999,0,39890510,-0.441589611,0.227843637,0.49763035,-0.397932417,1.991319434,0.601174588,-0.689767164,0.377619643,1.462049274,0.701147096
1999,0,39899X93,-1.121297558,-0.136197548,0.079209042,-0.362863489,0.257939586,0.128985714,-1.017213689,-0.014436327,1.065891982,0.799833415
1996,1,39921510,-1.208229365,-1.924703537,-1.172199843,-0.416897011,2.160382643,1.130711723,-0.867634464,-2.208174586,0.719758159,-0.453065646
1999,0,39944910,-0.644937773,0.703837276,0.445470942,-0.305842249,-0.376952605,0.042208519,-0.71509396,0.414997504,2.126027001,2.454384198
1999,0,39945510,-0.404703783,0.705136453,0.403287979,-0.315994369,0.776466631,-0.240383283,-0.615485569,0.423656455,0.508220231,0.18338158
1999,0,39945C10,-0.385220828,0.400084142,0.97308736,0.385978367,0.462874682,-0.54868016,-0.571806937,0.753825153,1.233509753,1.826447933
1999,0,40009520,-0.75941694,-1.364653795,0.810442662,-0.245334505,3.079634667,-0.265178539,-0.784246624,0.783666175,0.638283644,0.212446377
1999,0,40013130,-0.196476349,-0.063541479,-0.112072677,-0.4009567,-0.535678767,-0.250244998,0.066489135,0.026140816,1.294699623,0.870355135
1999,0,40048840,0.020648686,0.798917909,0.211757081,-0.070017299,-0.47819066,-1.246477259,0.859502717,0.500262603,0.836152351,0.870967451
1999,0,40048P10,0.183699691,0.318802766,-0.159488233,-0.380873442,1.834824888,0.196624958,-0.430145816,-0.237344548,1.225365593,0.557344248
1999,0,40049110,-0.506841936,0.378989284,0.2772959,-0.411926437,-0.901254646,0.338173366,-0.484625313,0.694081271,0.508684338,0.190481083
1999,0,40049C10,-0.488783105,0.070106719,0.762103583,-0.01341429,-0.880650053,-1.146987751,-0.197199331,0.511148126,0.075330029,0.450373344
1999,0,40049J20,0.615732342,0.652495194,0.336723417,0.391609719,-0.908945,-0.022387726,1.15695588,0.277625008,1.351022051,2.4845845
1999,0,40050A20,-0.483222037,0.485308991,0.386198935,-0.122499166,-0.304017655,0.228620528,-0.678031586,0.550926659,1.16435636,1.796251359
1999,0,40050B20,-0.571818069,0.160381618,-0.194521587,-0.305722681,-1.058808181,0.361130639,-0.592371696,0.263629436,0.77514672,1.525893083
1999,0,40051D10,-1.537181768,0.088200685,-0.049724977,-0.4134951,-1.057709348,0.857038321,-1.058978025,-0.680064783,0.657043609,0.596162078
1999,0,40065W10,-0.365914922,0.3126982,0.103490639,-0.248202419,-1.192090789,-1.224663216,-0.302534661,0.433887967,0.495595279,0.907821506
1999,0,40091040,0.082978725,-2.241779108,-2.064231759,0.019904645,-0.744109954,-1.000365026,-0.049448126,-2.208174586,-1.603620288,-1.383144831
1999,0,40133930,-1.005575357,0.650517831,0.765219408,-0.330657087,-0.817160149,0.064230004,-0.925698028,0.393200075,-0.027641977,0.207001107
1999,0,40161710,0.106269567,0.849341649,0.858026731,-0.125884796,0.339241094,0.045319086,-0.28253959,1.043764545,0.867550346,1.20484827
1999,0,40171F10,1.243514158,-2.241779108,-2.064231759,2.750533731,-0.888500314,-0.841994396,0.794910223,-2.208174586,-1.163612879,0.19215313
1984,1,40218210,-0.431971687,0.166997852,0.439313635,0.095722077,-1.037527577,-0.723030808,-0.13881515,0.29252729,0.12893686,1.063380654
1983,1,40227410,-4.382767927,-2.241779108,-2.064231759,-0.424375687,0.099101355,4.283333292,-1.197835916,-2.208174586,-0.893870386,-1.906742718
1999,0,40230710,0.328259465,0.799785054,0.534978145,-0.046505657,0.053235551,-1.028458085,0.300154009,0.579569099,0.257569239,0.248171984
1992,1,40257110,-1.604492838,-0.233797961,-0.17195644,-0.425767621,-1.088004208,1.144707657,-1.148490992,-0.905069224,0.106984866,-0.527657726
1999,0,40262910,-0.322131221,0.38886985,0.12213144,-0.38356946,-1.077380075,0.258585752,0.565112159,0.160470626,0.055655698,0.286709494
1999,0,40263530,-0.877186848,-2.241779108,-0.182436727,-0.24590305,-1.040967881,-0.764666041,-0.854681629,0.241468754,-0.727749065,-0.377726991
1999,0,40274110,-0.787296968,0.684795523,0.271943903,0.391315913,-1.061597763,-1.342783658,-0.849959867,0.519255533,-0.253371675,0.348769599
1999,0,40299Y93,0.460312427,0.72178772,0.222847541,-0.387726894,-0.128818072,-0.324609425,0.031374361,0.3154519,0.414371162,-0.147952865
1999,0,40377710,0.01661473,1.063230762,-0.503694626,-0.343161765,0.675380924,-0.573026836,-0.075436615,-0.175496393,0.769280332,0.254092853
1999,0,40391810,-0.883292035,-0.313262183,-0.864476914,0.468260767,-1.291611698,-1.166370676,-0.949224634,-0.58191551,-1.527446261,-0.252301575
1993,1,40407310,-2.003573362,-2.241779108,-0.883504638,-0.426654179,1.884450027,5.110424207,-1.063591683,-2.208174586,0.625465819,-0.590163469
1999,0,40411900,-0.696848641,0.600645625,0.490543063,-0.328030995,-0.262324667,0.286253656,-0.73655554,0.372001341,2.179175451,2.476684492
1999,0,40416010,0.405120987,0.65363823,-0.263931856,-0.174666279,-0.064818096,-0.627872614,0.396112228,0.044770902,-0.376048705,-0.375059138
1999,0,40416510,0.16521297,-2.241779108,-0.445584,-0.0788821,0.511844042,-0.676318603,-0.294307302,0.421536515,-1.145838502,-1.27888667
1999,0,40420K10,-0.521636018,-0.874062775,-0.383411738,-0.364828948,-1.305081305,-0.35073983,0.197993805,-0.165732039,-0.458725236,0.307686771
1999,0,40422Y10,-0.583345595,-0.038941491,-0.654151237,0.958083647,-1.352636133,-1.429262301,-0.012619032,-0.333223028,0.192915701,2.008429241
1999,0,40425110,-0.42300708,0.918384547,1.045897511,-0.219108047,0.855666684,-0.25096619,-0.566316042,0.751291711,1.32811523,1.354646966
1999,0,40425J10,0.688234247,0.4806094,0.340271662,-0.307535207,-0.392972144,-0.693081503,0.011936866,0.49249329,0.23662782,0.082086726
1982,1,40427610,0.660637971,-0.034220682,-0.080949253,-0.355404837,1.720940126,-0.051507739,-0.332464417,-2.208174586,-0.550096114,-1.293850059
1983,1,40429410,0.087336442,0.528156859,0.429664651,-0.379957203,-0.575957364,0.066922989,0.484482862,0.567271779,-0.79641287,-1.115278198
1999,0,40460910,0.136647045,-0.560944556,0.591459231,1.138784444,0.09020339,-0.699254898,-0.302291362,0.152361974,0.564035189,1.400462299
1999,0,40490610,0.724668242,-2.241779108,-2.064231759,-0.235366978,-1.146972428,0.010381285,1.304141137,-2.208174586,-0.968827372,-0.171063635
1999,0,40502410,0.371475696,1.204145079,0.459643782,-0.171773002,-0.478030719,-0.369171195,-0.06256473,0.474411057,0.589766629,0.980937086
1999,0,40521710,-0.531897695,0.240328065,0.411021177,-0.321006704,-0.55194598,0.247968179,-0.534893607,0.373506334,0.470970069,0.680746626
1999,0,40562010,-0.354141214,0.51397945,0.058169051,-0.389819759,-0.088970767,0.343289894,-0.563885655,0.106151307,0.071689658,-0.383862604
1999,0,40575210,-0.327026586,-0.382797648,-0.129585582,-0.399330393,0.800876374,1.781888651,-0.669668338,0.66432557,-0.063291044,-0.643773337
1999,0,40609230,-0.230213508,-2.241779108,-0.320729703,-0.312968563,-0.931241301,-0.857154268,0.000539122,0.338545981,-1.083520423,-1.151988865
1999,0,40621610,-0.049103411,0.639053867,0.10515582,-0.246734811,0.179283605,0.17567057,-0.449298342,0.384663564,2.164881768,2.4845845
1999,0,40626R10,-0.199688755,0.366300613,0.385031645,-0.403441669,-0.52356999,0.178444444,-0.554843412,-0.708271847,-0.096444259,-0.612252267
1994,1,40676410,-1.141767562,-0.445818058,-0.458941165,-0.368189496,0.849702498,0.103115153,-1.005778711,-1.910524604,0.030594088,-0.539202102
1999,0,40851T10,-0.054379431,0.444805439,0.314447016,-0.411219061,0.866475236,0.088711086,-0.494003682,0.381178395,0.379183075,-0.684019068
1999,0,40885910,0.995637567,0.789389817,0.108444639,-0.365721209,0.274863413,-0.548957834,2.392650332,0.446272786,0.348713487,-0.243857858
1999,0,40910910,-3.022066926,-2.241779108,-1.840368686,-0.412371788,1.408302224,3.032748705,-1.087877779,-2.208174586,-1.204503535,-2.136737475
1999,0,40990010,0.799166651,1.485390003,0.25914162,-0.398863512,0.83052462,0.239568267,0.057168814,0.345211231,0.715434265,-0.039039194
1999,0,41025210,0.055487859,0.866613102,0.707478138,-0.356161931,1.100015889,0.097687304,-0.505514332,0.606153633,1.148550265,0.742448557
1985,1,41033510,0.284548316,0.643485491,0.008732882,-0.366748467,0.344553098,-0.173076285,-0.188861828,0.508400316,0.511440245,0.045939819
1999,0,41043F20,-0.239529557,0.183550209,0.259791548,-0.406388821,-0.856084167,0.496136677,0.091501916,0.211771894,0.677579031,0.492251404
1999,0,41078W10,-0.611769977,0.665136244,0.459904916,-0.403683353,0.515035648,0.20957857,-0.733942152,0.432115656,0.620422184,-0.158774125
1999,0,41131010,0.260586008,0.559068736,1.57272015,-0.152659831,1.473236375,-0.545530414,-0.1885123,1.145079199,0.055902541,-0.163344897
1999,0,41134910,-0.142591224,-0.194940075,0.214772049,-0.367374377,-0.962471343,0.35832481,-0.470484294,0.538612347,1.546226027,1.967929362
1994,1,41138110,1.836172906,0.38762558,1.792626982,0.7294313,0.263624624,-1.280874631,2.876476871,1.316611388,-0.017905483,0.12517276
1999,0,41232430,0.790170635,0.98487327,0.078286457,-0.316421779,-0.54225879,-0.74925786,1.058829062,0.280268202,0.414291221,0.292693891
1981,1,41282010,0.368801037,1.107921431,0.261475313,-0.367855408,0.772511884,-0.479721837,0.313968457,0.487837779,-0.140519266,-0.895453837
1999,0,41282210,-0.09125705,1.034872688,1.229902785,0.230568165,0.007006344,-0.241435768,-0.344616994,0.950483877,1.474092095,2.239674408
1999,0,41308610,0.33842997,0.465336387,0.475176098,-0.345225857,0.214714179,0.095443122,-0.124186895,0.187690421,1.258230733,1.121893165
1999,0,41316010,1.494155441,0.086752777,0.864039069,4.167864395,-0.256898365,-0.949146963,0.896468899,0.957162096,0.426411792,1.703313267
1999,0,41321630,-0.618148632,0.495466174,0.528701365,-0.287197079,-0.413521655,-0.554651789,-0.648072622,0.543037333,0.707275069,0.747963512
1999,0,41335320,1.100837374,0.188023217,-0.463528192,-0.387273849,0.72570721,-0.094091008,1.491997795,-0.105011847,0.310211838,-0.418374297
1999,0,41387510,-0.50371324,0.850594516,-0.0059683,-0.282333117,-0.712304733,-0.203102028,-0.633321894,0.23357218,1.317838546,1.73660023
1999,0,41399X93,-0.669668194,0.307872307,0.569299573,-0.364723727,-0.661129552,0.476843043,-0.616554922,0.403850863,1.536235041,1.759728672
1999,0,41457430,0.619324406,0.967535852,1.483073442,-0.322561171,1.293344576,-0.257330311,-0.264617648,1.116025229,0.826752936,0.412786427
1999,0,41586410,-0.393817604,1.246236433,0.495104962,-0.348404285,-0.210265193,0.243792682,-0.557131371,0.475955214,1.310999464,1.338299342
1999,0,41590220,0.272355687,0.443463821,0.103810988,-0.41415527,-0.538713445,0.197985885,0.355101226,0.253920304,0.920849561,0.310440091
1999,0,41616710,0.377629293,0.636482156,0.246465359,-0.391941433,3.690139185,0.141236779,-0.362282862,-0.050879366,1.033126272,0.013056693
1999,0,41618720,-2.922252966,-2.241779108,-2.064231759,2.284552982,-1.334897365,0.957663053,-1.231583709,-2.208174586,-2.026089933,0.747407187
1999,0,41619610,-0.470960805,1.262780564,0.846451941,0.070317162,-0.15820606,-0.858446663,-0.554259916,0.741070366,1.023437027,1.405807845
1999,0,41754V10,-0.373769844,-0.908647299,-0.506220291,-0.417331779,-0.97792092,1.621441729,-0.169776126,-0.656511045,0.176661364,-0.03761429
1999,0,41766040,-0.442042082,-0.468990848,-0.702952501,-0.377022393,1.106391248,-0.004478683,-0.679393756,-0.45823315,-0.427052592,-1.196779022
1999,0,41805610,-0.703855974,0.794945382,0.518835059,-0.33842228,-0.305681139,0.153846948,-0.762829368,0.394612744,1.669460925,1.806607626
1999,0,41836510,0.12562828,0.499246232,0.043012578,-0.410651633,0.66328278,0.33071346,-0.439740804,0.05738825,0.778319546,-0.12331333
1999,0,41913110,0.706389146,0.362274465,0.893276749,0.017067045,1.014395655,-0.028741042,-0.324552761,0.857626965,-0.027398334,0.206887282
1999,0,41914140,-0.588587085,-1.167329974,-0.813440585,-0.410677231,-0.171034726,-0.080517062,-0.726266083,-2.208174586,0.101729242,-0.753175592
1989,1,41914810,-2.418123281,-0.215136676,-2.064231759,-0.416566076,0.66392452,1.770797464,-1.051622951,-2.208174586,0.094870131,-0.804954967
1999,0,41959610,0.629641353,0.792728866,0.71021315,-0.355097522,0.394304716,0.165646458,0.139345123,0.562204914,0.916576327,0.654936979
1999,0,41987910,-0.771251004,-0.11198966,-0.009297296,-0.397418975,0.936089739,0.597343375,-0.785708188,-0.693138416,0.813688516,0.148290075
1999,0,42008910,-0.232690608,0.258365442,0.407147393,-0.409273672,-0.36735244,0.472488151,-0.2427262,0.314433926,0.433416653,-0.136266949
1999,0,42026110,0.812763165,0.496310796,1.06901958,-0.013847845,0.187410098,-1.026448106,0.768564764,1.043292594,0.166063458,0.143786771
1999,0,42078130,-1.126647939,0.109732425,0.45474705,-0.414580161,-0.443022062,1.188441931,-1.012778701,0.269869504,1.42705043,1.009913939
1999,0,42190610,1.542201073,1.194149095,0.357956392,-0.014279947,1.306193137,-1.245801966,2.876476871,0.487975766,0.518894391,0.09606869
1993,1,42192010,0.248451497,-2.241779108,0.624657316,-0.427117541,0.559813297,5.110424207,-0.242244258,0.271847114,0.261490234,-2.159251285
1999,0,42192430,-0.345926852,0.362392093,0.643719124,-0.391668303,-0.704707295,-0.051266818,0.284805299,0.189008067,1.654165889,1.554923515
1990,1,42192710,0.90173917,0.454938224,0.8087038,-0.366730611,0.125318907,0.299807063,-0.008983616,0.600284279,-0.494399743,-0.89427816
1991,1,42192920,-2.71721639,-2.241779108,-2.064231759,-0.400549908,0.556204501,1.860255561,-1.059320247,-2.208174586,-1.292977293,-1.975320629
1999,0,42193310,-0.216871976,0.879665142,0.943829139,-0.23304476,-0.367679983,-0.355577364,-0.033596648,0.767211117,1.218093447,1.517631819
1999,0,42210P10,-0.846919314,-2.022670289,-1.957563826,-0.392223547,-1.248889091,1.265485359,-0.810491093,-2.208174586,-0.886123904,-0.2973896
1999,0,42217V10,-1.814372612,-1.991925955,-0.173812024,-0.381758064,1.240711475,0.579261684,-1.0348948,-1.533521553,-0.346650642,-1.035027
1999,0,42218Q10,-0.610656249,-2.241779108,-0.187198463,-0.283306953,0.220309203,1.481547845,-0.737694017,0.426666085,-0.307878669,-0.12704268
1999,0,42219D30,1.411391349,-1.416526699,-2.064231759,0.325135203,-1.363863457,-0.106916425,2.876476871,-2.208174586,-2.130847213,0.885259304
1999,0,42221110,1.959369285,0.102304829,-1.586043265,2.977137551,-1.267452442,-1.263458163,2.876476871,-1.30259462,-0.97816905,0.740987651
1999,0,42222G10,-0.210088231,0.2827171,0.322887825,-0.401957298,1.270464765,0.70610083,-0.592011909,0.369382219,1.952782652,1.318247055
1999,0,42222L10,-0.258444268,0.358117227,1.297753375,-0.355437956,-0.87690162,0.00176066,0.176257482,0.51740848,0.220805057,0.390891057
1999,0,42224510,0.351611293,0.383646938,0.744420928,-0.065586477,0.002619931,-0.870745266,0.230889584,0.649119535,-0.089927025,-0.043193016
1999,0,42231710,-0.654067221,0.211085822,0.112818273,-0.365955567,-1.188441054,0.334755162,-0.29975986,0.169576007,0.933517803,1.632619684
1999,0,42234710,0.709784303,1.304830472,1.008047319,-0.05322046,-0.180339225,-0.731332997,0.25206872,1.00242459,0.564862435,0.84295578
1999,0,42236030,-0.615331562,-2.241779108,-1.465864117,-0.137912852,0.981273128,-0.067282385,-0.734612611,-1.040582189,-0.109118492,-0.078152361
1999,0,42270410,-0.406645951,-1.712924723,-1.137547436,-0.380206997,-0.689206486,-0.071848398,-0.285380585,-0.869006193,0.379692298,0.228377037
1999,0,42280610,-0.002295591,0.426742142,0.620193003,-0.258769335,-0.794029916,-0.456593343,0.429591362,0.509994063,0.321470355,0.657709623
1999,0,42281910,-0.228437352,0.346224982,0.497413696,-0.156698136,0.027431639,-0.093387221,-0.57359334,0.229311773,0.749539314,1.07565869
1989,1,42290110,-2.733164013,-2.241779108,-0.039526055,-0.408578816,3.146562948,2.764943434,-1.11412561,-0.74179395,-1.136630492,-2.213994822
1999,0,42291010,-0.132881433,-2.241779108,-2.064231759,0.645516794,-0.764540509,-0.089719051,-0.525522153,-1.802330891,-1.425693576,-0.383066423
1999,0,42291510,0.00675318,0.003220307,-0.843728587,-0.264551159,-0.4834066,-0.017054249,-0.111840215,-0.44578389,-0.368284467,-0.176571664
1999,0,42307410,-0.367994955,0.928188402,1.076122786,-0.324545476,-0.175693663,0.892711868,-0.522093816,0.779509224,1.98618279,2.327299298
1983,1,42308010,-0.620009144,1.424961654,-0.120330983,0.159220418,-1.359186063,-1.423957279,2.876476871,2.000564954,-0.794253957,0.656953213
1999,0,42327L10,0.57495898,0.206985339,-0.946755401,-0.137121693,0.741305354,-0.972211995,0.352880456,-0.501135091,-0.063387344,-0.364681786
1999,0,42330P10,-0.234165617,0.700759678,0.474706765,-0.07003768,-0.631755415,-0.454187725,-0.364840533,0.572929353,0.373193309,0.937702422
1999,0,42332530,-0.455326795,0.604044725,0.946411246,-0.150541117,-0.79601847,-0.228618622,-0.486629062,0.741650201,1.551734516,2.332884579
1999,0,42345210,-0.490191314,1.406505794,0.196652336,-0.11892155,-0.811722058,-0.900068777,-0.134888507,0.36967639,0.865100193,1.332637411
1999,0,42349810,0.85567741,-2.01386111,0.687140702,-0.328670247,1.465165816,-0.353437745,-0.011205274,1.03663059,-0.473536707,-1.128708062
1999,0,42350110,-0.516537981,-1.09714424,-1.701572814,-0.339156303,-0.019834621,0.208602059,-0.715344707,-2.208174586,-0.578715404,-0.804758631
1999,0,42363310,-0.0286478,-0.259002949,0.277851148,-0.361026079,0.190633083,0.39603984,-0.466055966,0.432894957,-0.533289166,-0.896707758
1999,0,42366C10,1.410804295,-2.241779108,-2.064231759,6.6953604,-1.325699998,-1.296355041,2.50145687,-2.208174586,-1.795488073,0.660603702
1999,0,42628110,-0.33911777,0.939112186,1.8027441,0.41830007,-0.183639855,-0.565077288,-0.577567959,1.315732372,0.427319718,1.126199008
1999,0,42703A10,0.474080245,0.814983056,0.35814671,-0.108918413,4.036249207,0.001544091,-0.240150924,0.379018731,0.203599745,-0.061625519
1999,0,42705610,-0.867877716,0.734324395,0.434444291,-0.391867391,-0.755826871,0.996905656,-0.85189679,0.303215451,1.564511555,1.713885626
1999,0,42739810,0.368936884,0.762159687,0.940381722,-0.284620941,-0.446203207,-0.334749029,0.496318788,0.804787889,-0.01126324,0.049868074
1999,0,42774L10,0.435412283,0.430121702,0.165848742,-0.379873545,-0.221553032,0.28928195,-0.146501496,0.197024649,0.328337277,0.037226614
1999,0,42786610,-0.202282069,1.399891883,0.93542484,-0.240742714,-0.035702784,0.438446958,-0.363306113,1.023337849,1.644189558,2.066792921
1999,0,4.28E+14,0.528614772,-2.241779108,-2.064231759,-0.240593613,-0.565269414,-0.513875426,-0.056023954,-2.208174586,-0.081121736,0.083191994
1999,0,42809H10,-0.643810157,0.607953645,0.30361543,-0.358948825,-0.347972461,0.239265852,-0.695899797,0.48901208,1.871173791,1.958480831
1999,0,42823610,-0.080249234,1.021045014,0.514613666,-0.146043743,-0.020013411,-0.144982055,-0.511556044,0.768174771,2.179175451,2.4845845
1999,0,42829110,-0.448363207,0.130663191,0.285461189,-0.416744072,-0.346140144,0.789150247,-0.487560293,-0.006878393,1.153363735,0.525014013
1990,1,42833910,-1.34143031,-1.437224021,-1.898986977,-0.270879233,-1.269816401,-0.47968932,-1.173993492,-2.208174586,-1.905285146,-1.134318708
1999,0,42835810,2.023422271,0.410992463,1.002137176,6.6953604,-0.805522641,-1.348816337,2.876476871,0.896214063,-0.15616846,1.21287105
1999,0,42839610,-0.652211578,0.100178772,0.321511139,-0.39656969,-0.665427454,0.264234979,-0.719249542,0.288101818,-0.019812507,-0.32347234
1999,0,42839Y10,0.303281496,0.323911735,-0.034381352,-0.333495544,-0.513195057,-0.120736022,-0.333193138,0.359912069,-0.595366521,-0.684536111
1999,0,42840B10,0.582037726,0.837921988,0.478626226,-0.254852569,-0.209131257,-0.78105234,0.228608545,0.547641208,-0.339183659,-0.52358784
1999,0,42856710,0.713708106,0.118384035,0.980138917,-0.18714591,0.991369199,-0.551848757,0.020759659,0.801757243,0.404804585,0.247779272
1999,0,42866010,-0.234071711,-0.196140235,-0.356479862,-0.36024975,-0.420610569,0.847638122,-0.570698247,-0.530943949,0.220153314,0.259985286
1999,0,42883910,1.160729143,1.33266692,-0.486765644,-0.159339745,0.11349434,-1.15688082,1.800115671,-0.008863827,-0.477601353,-0.855514199
1999,0,42906010,-0.671787644,0.678215085,0.488702519,-0.334560947,-0.867967065,0.381836539,-0.645142269,0.565922908,0.172690659,0.531973272
1999,0,42969510,-0.178620989,0.279040666,-0.054148753,-0.415163693,0.177950087,0.470868847,-0.421580477,-0.007079576,0.623220903,-0.263370698
1985,1,42970230,-1.353197511,-1.46707814,-2.064231759,-0.366896698,-0.586422999,0.287042048,-0.973575976,-2.208174586,-1.70865512,-1.97344426
1999,0,42979J10,-0.628555305,-0.638349072,-0.375768752,-0.404732684,-1.001673579,0.274062646,-0.10433719,-0.302234506,-0.403551457,-0.592492358
1981,1,42980410,0.385284621,-2.241779108,-2.064231759,0.773921208,-0.658778118,-0.722202308,-0.101890126,-2.208174586,-1.460548342,-0.678320967
1988,1,42999Y93,-1.728932507,-2.1273174,-2.064231759,-0.220252595,1.712559975,1.592991058,-0.943698772,-2.208174586,-0.803200346,-0.799591081
1991,1,43077110,-1.53105531,-0.687373137,-0.443155314,-0.4237952,1.785618117,2.08323173,-0.919353662,-2.208174586,0.878160895,-0.42441425
1999,0,43123220,-0.291407435,0.642970086,-0.314069,-0.381076342,-0.471148701,0.132681881,-0.494530941,0.201315438,0.870600679,0.703251236
1999,0,43129410,-0.87988461,0.410396165,0.689380061,-0.333197487,-0.570364417,0.759079342,-0.832963771,0.519725225,0.509912908,0.7888528
1999,0,43236D10,-2.701904514,-2.241779108,-1.601836267,-0.425359066,-0.315324286,2.09822484,-1.068579584,-2.208174586,-0.571551384,-1.689595827
1991,1,43307810,-0.181636822,-1.975823242,-2.064231759,-0.417638509,-1.327194398,1.156733647,-0.569813353,2.000564954,-1.992027092,-1.643020735
1984,1,43323610,0.628019765,0.705356106,0.070058564,-0.323346158,1.709569449,-0.332660437,-0.045665353,0.939263274,0.593895058,0.059487901
1999,0,43324510,-0.332287797,-0.099485856,0.489889936,-0.394969563,-0.628814748,0.898284228,-0.566653989,0.358205569,0.589375546,0.485489935
1999,0,43355010,0.440545791,0.466481158,-0.99106693,-0.393519619,-0.097253325,-0.768962321,-0.054581408,-1.022816874,0.146311701,-0.71018644
1999,0,43357850,-0.097318547,0.491263617,-0.070882075,-0.384904385,-0.458466826,0.307843331,-0.514036051,0.126412049,2.179175451,2.4845845
1989,1,43365620,-0.671001217,-2.241779108,0.098657969,-0.19155076,0.266767014,0.63676577,-0.76121079,0.071521595,-1.327895608,-1.206879646
1982,1,43366310,-0.314005107,0.239751204,-0.396664155,-0.415946146,-1.162330988,0.757739572,-0.68553178,2.000564954,-1.148803339,-1.340282811
1999,0,43414910,0.179676496,0.096918091,0.365287112,-0.420675096,-0.349759876,0.351701688,-0.003169958,0.059163975,0.440229183,-0.515973458
1984,1,43479410,-1.171693032,-0.212036535,-0.044789867,-0.415272931,-0.876207148,0.942983462,-0.889555328,0.146737154,-1.599318386,-2.163175834
1986,1,43486210,-2.611238498,-1.949911595,-0.438497028,-0.421480821,1.136965714,3.370316058,-0.984645585,-0.666538845,-0.611801214,-1.718350235
1999,0,43490220,0.299494643,0.687377395,0.360622579,-0.352958488,0.636319474,0.129041389,-0.479082924,0.426066112,0.102870721,-0.309338029
1982,1,43510810,0.093056337,-2.035247004,-1.397002173,-0.421094043,-0.714426252,0.430964106,-0.50255477,0.789686154,-1.684507661,-2.213994822
1999,0,43556C60,-1.006604963,0.067099798,0.268129094,-0.42200033,-0.726243792,0.573936339,-0.992271118,0.295983729,1.566006793,0.925690738
1999,0,43575830,-0.633387371,0.668723158,0.482187154,-0.399566031,0.352775371,0.434286733,-0.738106741,0.45178531,0.893563584,0.302428999
1999,0,43623310,-0.995322484,-1.431077375,-2.064231759,1.036263838,-1.196680476,-0.99913051,-0.996969706,-2.208174586,-0.724281447,0.678522452
1999,0,43643410,-0.583439462,-2.00058749,0.597120915,-0.378767212,-1.075301041,1.030101054,-0.425047171,0.296668279,-1.381533386,-1.128988728
1999,0,43644010,0.89623409,0.527525584,-0.554394218,-0.272825939,-0.837607903,-1.181036984,1.06899528,-0.025721249,0.116016658,-0.006198655
1990,1,43706210,-0.759618436,-0.072156941,0.052742164,-0.424974734,1.075344506,0.924984407,-0.782198569,-0.743752271,0.057391309,-1.489505933
